At5g63550	DEK domain-containing chromatin associated protein
At5g63560	HXXXD-type acyl-transferase family protein
At5g63570	glutamate-1-semialdehyde-2,1-aminomutase
At5g63580	flavonol synthase 2
At5g63590	flavonol synthase 3
At5g63595	flavonol synthase 4
At5g63600	flavonol synthase 5
At5g63610	cyclin-dependent kinase E;1
At5g63620	GroES-like zinc-binding alcohol dehydrogenase family protein
At5g63630	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At5g63640	ENTH/VHS/GAT family protein
At5g63650	SNF1-related protein kinase 2.5
At5g63660	Scorpion toxin-like knottin superfamily protein
At5g63670	SPT4 homolog 2
At5g63680	Pyruvate kinase family protein
At5g63690	Nucleic acid-binding, OB-fold-like protein
At5g63700	zinc ion binding;DNA binding
At5g63710	Leucine-rich repeat protein kinase family protein
At5g63715	MIR166/MIR166G; miRNA
At5g63720	kokopelli
At5g63730	IBR domain-containing protein
At5g63740	RING/U-box superfamily protein
At5g63750	RING/U-box superfamily protein
At5g63760	RING/U-box superfamily protein
At5g63770	diacylglycerol kinase 2
At5g63780	RING/FYVE/PHD zinc finger superfamily protein
At5g63790	NAC domain containing protein 102
At5g63800	Glycosyl hydrolase family 35 protein
At5g63810	beta-galactosidase 10
At5g63820	Protein of unknown function (DUF626)
At5g63830	HIT-type Zinc finger family protein
At5g63840	Glycosyl hydrolases family 31 protein
At5g63850	amino acid permease 4
At5g63860	Regulator of chromosome condensation (RCC1) family protein
At5g63870	serine/threonine phosphatase 7
At5g63880	SNF7 family protein
At5g63890	histidinol dehydrogenase
At5g63900	Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain
At5g63905	unknown protein
At5g63910	farnesylcysteine lyase
At5g63920	topoisomerase 3alpha
At5g63930	Leucine-rich repeat protein kinase family protein
At5g63940	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
At5g63941	pseudogene
At5g63950	chromatin remodeling 24
At5g63952	unknown protein
At5g63960	DNA binding;nucleotide binding;nucleic acid binding;DNA-directed DNA polymerases;DNA-directed DNA polymerases
At5g63970	Copine (Calcium-dependent phospholipid-binding protein) family
At5g63980	Inositol monophosphatase family protein
At5g63990	Inositol monophosphatase family protein
At5g64000	Inositol monophosphatase family protein
At5g64010	unknown protein
At5g64020	TRICHOME BIREFRINGENCE-LIKE 14
At5g64030	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
At5g64040	photosystem I reaction center subunit PSI-N, chloroplast, putative / PSI-N, putative (PSAN)
At5g64050	glutamate tRNA synthetase
At5g64060	NAC domain containing protein 103
At5g64070	phosphatidylinositol 4-OH kinase beta1
At5g64080	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
At5g64090	unknown protein
At5g64100	Peroxidase superfamily protein
At5g64110	Peroxidase superfamily protein
At5g64120	Peroxidase superfamily protein
At5g64130	cAMP-regulated phosphoprotein 19-related protein
At5g64140	ribosomal protein S28
At5g64150	RNA methyltransferase family protein
At5g64160	unknown protein
At5g64170	dentin sialophosphoprotein-related
At5g64180	unknown protein
At5g64190	unknown protein
At5g64200	ortholog of human splicing factor SC35
At5g64210	alternative oxidase 2
At5g64220	Calmodulin-binding transcription activator protein with CG-1 and Ankyrin domains
At5g64230	unknown protein
At5g64240	metacaspase 3
At5g64250	Aldolase-type TIM barrel family protein
At5g64260	EXORDIUM like 2
At5g64270	splicing factor, putative
At5g64280	dicarboxylate transporter 2.2
At5g64290	dicarboxylate transport 2.1
At5g64300	GTP cyclohydrolase II
At5g64310	arabinogalactan protein 1
At5g64320	Pentatricopeptide repeat (PPR) superfamily protein
At5g64330	Phototropic-responsive NPH3 family protein
At5g64340	sequence-specific DNA binding transcription factors;transcription regulators
At5g64341	conserved peptide upstream open reading frame 40
At5g64342	conserved peptide upstream open reading frame 39
At5g64343	conserved peptide upstream open reading frame 38
At5g64350	FK506-binding protein 12
At5g64360	Chaperone DnaJ-domain superfamily protein
At5g64370	beta-ureidopropionase
At5g64380	Inositol monophosphatase family protein
At5g64390	RNA-binding KH domain-containing protein
At5g64395	unknown protein
At5g64400	unknown protein
At5g64401	unknown protein
At5g64410	oligopeptide transporter 4
At5g64420	DNA polymerase V family
At5g64430	Octicosapeptide/Phox/Bem1p family protein
At5g64440	fatty acid amide hydrolase
At5g64450	unknown protein
At5g64460	Phosphoglycerate mutase family protein
At5g64470	Plant protein of unknown function (DUF828)
At5g64480	unknown protein
At5g64490	ARM repeat superfamily protein
At5g64500	Major facilitator superfamily protein
At5g64501	pseudogene
At5g64505	pre-tRNA
At5g64510	unknown protein
At5g64520	homolog of X-ray repair cross complementing 2 (XRCC2)
At5g64530	xylem NAC domain 1
At5g64540	unknown protein
At5g64541	unknown protein
At5g64550	loricrin-related
At5g64552	conserved peptide upstream open reading frame 22
At5g64560	magnesium transporter 9
At5g64570	beta-D-xylosidase 4
At5g64572	other RNA
At5g64580	AAA-type ATPase family protein
At5g64590	unknown protein
At5g64600	O-fucosyltransferase family protein
At5g64610	histone acetyltransferase of the MYST family 1
At5g64620	cell wall / vacuolar inhibitor of fructosidase 2
At5g64630	Transducin/WD40 repeat-like superfamily protein
At5g64640	Plant invertase/pectin methylesterase inhibitor superfamily
At5g64650	Ribosomal protein L17 family protein
At5g64660	CYS, MET, PRO, and GLY protein 2
At5g64667	inflorescence deficient in abscission (IDA)-like 2
At5g64670	Ribosomal protein L18e/L15 superfamily protein
At5g64680	unknown protein
At5g64685	transposable element gene
At5g64690	neurofilament triplet H protein-related
At5g64700	nodulin MtN21 /EamA-like transporter family protein
At5g64710	Putative endonuclease or glycosyl hydrolase
At5g64720	Protein of unknown function (DUF1278)
At5g64730	Transducin/WD40 repeat-like superfamily protein
At5g64735	pre-tRNA
At5g64740	cellulose synthase 6
At5g64750	Integrase-type DNA-binding superfamily protein
At5g64760	regulatory particle non-ATPase subunit 5B
At5g64770	unknown protein
At5g64780	Uncharacterised conserved protein UCP009193
At5g64790	O-Glycosyl hydrolases family 17 protein
At5g64800	CLAVATA3/ESR-RELATED 21
At5g64810	WRKY DNA-binding protein 51
At5g64813	Ras-related small GTP-binding family protein
At5g64816	unknown protein
At5g64820	unknown protein
At5g64830	programmed cell death 2 C-terminal domain-containing protein
At5g64840	general control non-repressible 5
At5g64850	unknown protein
At5g64855	pre-tRNA
At5g64860	disproportionating enzyme
At5g64870	SPFH/Band 7/PHB domain-containing membrane-associated protein family
At5g64880	unknown protein
At5g64890	elicitor peptide 2 precursor
At5g64900	precursor of peptide 1
At5g64905	elicitor peptide 3 precursor
At5g64910	unknown protein
At5g64920	COP1-interacting protein 8
At5g64930	CPR5 protein, putative
At5g64940	ABC2 homolog 13
At5g64950	Mitochondrial transcription termination factor family protein
At5g64960	cyclin dependent kinase group C2
At5g64970	Mitochondrial substrate carrier family protein
At5g64980	unknown protein
At5g64990	RAB GTPase homolog H1A
At5g65000	Nucleotide-sugar transporter family protein
At5g65005	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
At5g65010	asparagine synthetase 2
At5g65015	pre-tRNA
At5g65020	annexin 2
At5g65030	unknown protein
At5g65040	Protein of unknown function (DUF581)
At5g65050	AGAMOUS-like 31
At5g65060	K-box region and MADS-box transcription factor family protein 
At5g65070	K-box region and MADS-box transcription factor family protein 
At5g65080	K-box region and MADS-box transcription factor family protein 
At5g65090	DNAse I-like superfamily protein
At5g65100	Ethylene insensitive 3 family protein
At5g65110	acyl-CoA oxidase 2
At5g65120	unknown protein
At5g65130	Integrase-type DNA-binding superfamily protein
At5g65140	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
At5g65158	Lipase/lipooxygenase, PLAT/LH2 family protein
At5g65160	tetratricopeptide repeat (TPR)-containing protein
At5g65165	succinate dehydrogenase 2-3
At5g65166	unknown protein
At5g65170	VQ motif-containing protein
At5g65180	ENTH/VHS family protein
At5g65200	plant U-box 38
At5g65205	NAD(P)-binding Rossmann-fold superfamily protein
At5g65207	unknown protein
At5g65210	bZIP transcription factor family protein
At5g65220	Ribosomal L29 family protein 
At5g65230	myb domain protein 53
At5g65240	Leucine-rich repeat protein kinase family protein
At5g65250	unknown protein
At5g65260	RNA-binding (RRM/RBD/RNP motifs) family protein
At5g65270	RAB GTPase homolog A4A
At5g65274	ARP2/3 complex 16 kDa subunit (p16-Arc)
At5g65280	GCR2-like 1
At5g65290	LMBR1-like membrane protein
At5g65300	unknown protein
At5g65305	pre-tRNA
At5g65310	homeobox protein 5
At5g65320	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
At5g65330	AGAMOUS-like 78
At5g65340	Protein of unknown function, DUF617
At5g65350	histone 3 11
At5g65360	Histone superfamily protein
At5g65370	ENTH/ANTH/VHS superfamily protein
At5g65380	MATE efflux family protein
At5g65390	arabinogalactan protein 7
At5g65400	alpha/beta-Hydrolases superfamily protein
At5g65410	homeobox protein 25
At5g65420	CYCLIN D4;1
At5g65430	general regulatory factor 8
At5g65440	unknown protein
At5g65445	pre-tRNA
At5g65450	ubiquitin-specific protease 17
At5g65460	kinesin like protein for actin based chloroplast movement 2
At5g65470	O-fucosyltransferase family protein
At5g65480	unknown protein
At5g65490	unknown protein
At5g65495	unknown protein
At5g65500	U-box domain-containing protein kinase family protein
At5g65510	AINTEGUMENTA-like 7
At5g65520	Tetratricopeptide repeat (TPR)-like superfamily protein
At5g65530	Protein kinase superfamily protein
At5g65533	unknown protein
At5g65535	pre-tRNA
At5g65540	unknown protein
At5g65550	UDP-Glycosyltransferase superfamily protein
At5g65560	Pentatricopeptide repeat (PPR) superfamily protein
At5g65570	Tetratricopeptide repeat (TPR)-like superfamily protein
At5g65575	other RNA
At5g65580	unknown protein
At5g65590	Dof-type zinc finger DNA-binding family protein
At5g65600	Concanavalin A-like lectin protein kinase family protein
At5g65609	unknown protein
At5g65610	unknown protein
At5g65615	pre-tRNA
At5g65620	Zincin-like metalloproteases family protein
At5g65630	global transcription factor group E7
At5g65640	beta HLH protein 93
At5g65650	Protein of unknown function (DUF1195)
At5g65660	hydroxyproline-rich glycoprotein family protein
At5g65670	indole-3-acetic acid inducible 9
At5g65676	transposable element gene
At5g65683	Zinc finger (C3HC4-type RING finger) family protein
At5g65685	UDP-Glycosyltransferase superfamily protein
At5g65687	Major facilitator superfamily protein
At5g65690	phosphoenolpyruvate carboxykinase 2
At5g65700	Leucine-rich receptor-like protein kinase family protein
At5g65710	HAESA-like 2
At5g65720	nitrogen fixation S (NIFS)-like 1
At5g65730	xyloglucan endotransglucosylase/hydrolase 6
At5g65740	zinc ion binding
At5g65750	2-oxoglutarate dehydrogenase, E1 component
At5g65760	Serine carboxypeptidase S28 family protein
At5g65770	little nuclei4
At5g65780	branched-chain amino acid aminotransferase 5 / branched-chain amino acid transaminase 5 (BCAT5)
At5g65790	myb domain protein 68
At5g65800	ACC synthase 5
At5g65810	unknown protein
At5g65820	Pentatricopeptide repeat (PPR) superfamily protein
At5g65830	receptor like protein 57
At5g65840	Thioredoxin superfamily protein
At5g65850	F-box and associated interaction domains-containing protein
At5g65860	ankyrin repeat family protein
At5g65870	phytosulfokine 5 precursor
At5g65880	unknown protein
At5g65890	ACT domain repeat 1
At5g65900	DEA(D/H)-box RNA helicase family protein
At5g65910	BSD domain-containing protein
At5g65920	ARM repeat superfamily protein
At5g65925	unknown protein
At5g65930	kinesin-like calmodulin-binding protein (ZWICHEL)
At5g65940	beta-hydroxyisobutyryl-CoA hydrolase 1
At5g65950	unknown protein
At5g65960	GTP binding
At5g65970	Seven transmembrane MLO family protein
At5g65980	Auxin efflux carrier family protein
At5g65990	Transmembrane amino acid transporter family protein
At5g66000	unknown protein
At5g66005	Expressed protein
At5g66010	RNA-binding (RRM/RBD/RNP motifs) family protein
At5g66020	Phosphoinositide phosphatase family protein
At5g66030	Golgi-localized GRIP domain-containing protein
At5g66040	sulfurtransferase protein 16
At5g66045	MIR170; miRNA
At5g66050	Wound-responsive family protein
At5g66052	unknown protein
At5g66053	unknown protein
At5g66055	ankyrin repeat protein
At5g66060	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
At5g66070	RING/U-box superfamily protein
At5g66080	Protein phosphatase 2C family protein
At5g66090	unknown protein
At5g66100	winged-helix DNA-binding transcription factor family protein
At5g66110	Heavy metal transport/detoxification superfamily protein 
At5g66120	3-dehydroquinate synthase, putative
At5g66130	RADIATION SENSITIVE 17
At5g66140	proteasome alpha subunit D2
At5g66150	Glycosyl hydrolase family 38 protein
At5g66160	receptor homology region transmembrane domain ring H2 motif protein 1
At5g66170	sulfurtransferase 18
At5g66180	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
At5g66190	ferredoxin-NADP(+)-oxidoreductase 1
At5g66200	armadillo repeat only 2
At5g66210	calcium-dependent protein kinase 28
At5g66211	unknown protein
At5g66220	Chalcone-flavanone isomerase family protein
At5g66230	Chalcone-flavanone isomerase family protein
At5g66240	Transducin/WD40 repeat-like superfamily protein
At5g66250	kinectin-related
At5g66260	SAUR-like auxin-responsive protein family 
At5g66270	Zinc finger C-x8-C-x5-C-x3-H type family protein
At5g66280	GDP-D-mannose 4,6-dehydratase 1
At5g66290	unknown protein
At5g66300	NAC domain containing protein 105
At5g66310	ATP binding microtubule motor family protein
At5g66320	GATA transcription factor 5
At5g66330	Leucine-rich repeat (LRR) family protein
At5g66340	unknown protein
At5g66350	Lateral root primordium (LRP) protein-related
At5g66360	Ribosomal RNA adenine dimethylase family protein
At5g66370	unknown protein
At5g66380	folate transporter 1
At5g66390	Peroxidase superfamily protein
At5g66400	Dehydrin family protein
At5g66410	phosducin-like protein 3 homolog
At5g66420	unknown protein
At5g66430	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
At5g66440	unknown protein
At5g66450	Phosphatidic acid phosphatase (PAP2) family protein
At5g66455	pseudogene
At5g66460	Glycosyl hydrolase superfamily protein
At5g66470	RNA binding;GTP binding
At5g66480	unknown protein
At5g66490	unknown protein
At5g66500	Tetratricopeptide repeat (TPR)-like superfamily protein
At5g66510	gamma carbonic anhydrase 3
At5g66520	Tetratricopeptide repeat (TPR)-like superfamily protein
At5g66530	Galactose mutarotase-like superfamily protein
At5g66535	pre-tRNA
At5g66540	unknown protein
At5g66550	Maf-like protein
At5g66558	other RNA
At5g66560	Phototropic-responsive NPH3 family protein
At5g66562	snoRNA
At5g66564	snoRNA
At5g66567	snoRNA
At5g66568	pre-tRNA
At5g66570	PS II oxygen-evolving complex 1
At5g66580	unknown protein
At5g66590	CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein
